acc_val,epoch,iter_to_target,step,val_latency
0.483599990606308,1,,106,2.805999994277954
,1,30.0,107,
,1,30.0,108,
,1,30.0,109,
,2,30.0,110,
,2,30.0,111,
,2,30.0,112,
,2,30.0,113,
,2,30.0,114,
,2,30.0,115,
,2,30.0,116,
,2,30.0,117,
,2,30.0,118,
,2,30.0,119,
,2,30.0,120,
,2,30.0,121,
,2,30.0,122,
0.5189999938011169,2,,122,2.75819993019104
,2,30.0,123,
,2,30.0,124,
,2,30.0,125,
,2,30.0,126,
,2,30.0,127,
,2,30.0,128,
,2,30.0,129,
,2,30.0,130,
,2,30.0,131,
,2,30.0,132,
,2,30.0,133,
,2,30.0,134,
,2,30.0,135,
0.5401999950408936,2,,135,2.6897997856140137
,2,30.0,136,
,2,30.0,137,
,2,30.0,138,
,2,30.0,139,
,2,30.0,140,
,2,30.0,141,
,2,30.0,142,
,2,30.0,143,
,2,30.0,144,
,2,30.0,145,
,2,30.0,146,
,2,30.0,147,
,2,30.0,148,
0.5613999962806702,2,,148,2.6542000770568848
,2,30.0,149,
,2,30.0,150,
,2,30.0,151,
,2,30.0,152,
,2,30.0,153,
,2,30.0,154,
,2,30.0,155,
,2,30.0,156,
,2,30.0,157,
,2,30.0,158,
,2,30.0,159,
,2,30.0,160,
,2,30.0,161,
0.5698000192642212,2,,161,2.63319993019104
,2,30.0,162,
,2,30.0,163,
,2,30.0,164,
,3,30.0,165,
,3,30.0,166,
,3,30.0,167,
,3,30.0,168,
,3,30.0,169,
,3,30.0,170,
,3,30.0,171,
,3,30.0,172,
,3,30.0,173,
,3,30.0,174,
,3,30.0,175,
,3,30.0,176,
,3,30.0,177,
0.5774000883102417,3,,177,2.634399890899658
,3,30.0,178,
,3,30.0,179,
,3,30.0,180,
,3,30.0,181,
,3,30.0,182,
,3,30.0,183,
,3,30.0,184,
,3,30.0,185,
,3,30.0,186,
,3,30.0,187,
,3,30.0,188,
,3,30.0,189,
,3,30.0,190,
0.5827999711036682,3,,190,2.636199951171875
,3,30.0,191,
,3,30.0,192,
,3,30.0,193,
,3,30.0,194,
,3,30.0,195,
,3,30.0,196,
,3,30.0,197,
,3,30.0,198,
,3,30.0,199,
,3,30.0,200,
,3,30.0,201,
,3,30.0,202,
,3,30.0,203,
0.5872000455856323,3,,203,2.625200033187866
,3,30.0,204,
,3,30.0,205,
,3,30.0,206,
,3,30.0,207,
,3,30.0,208,
,3,30.0,209,
,3,30.0,210,
,3,30.0,211,
,3,30.0,212,
,3,30.0,213,
,3,30.0,214,
,3,30.0,215,
,3,30.0,216,
0.5899999737739563,3,,216,2.59879994392395
,3,30.0,217,
,3,30.0,218,
,3,30.0,219,
,4,30.0,220,
,4,30.0,221,
,4,30.0,222,
,4,30.0,223,
,4,30.0,224,
,4,30.0,225,
,4,30.0,226,
,4,30.0,227,
,4,30.0,228,
,4,30.0,229,
,4,30.0,230,
,4,30.0,231,
,4,30.0,232,
0.5964000225067139,4,,232,2.5999999046325684
,4,30.0,233,
,4,30.0,234,
,4,30.0,235,
,4,30.0,236,
,4,30.0,237,
,4,30.0,238,
,4,30.0,239,
,4,30.0,240,
,4,30.0,241,
,4,30.0,242,
,4,30.0,243,
,4,30.0,244,
,4,30.0,245,
0.6055999994277954,4,,245,2.5917999744415283
,4,30.0,246,
,4,30.0,247,
,4,30.0,248,
,4,30.0,249,
,4,30.0,250,
,4,30.0,251,
,4,30.0,252,
,4,30.0,253,
,4,30.0,254,
,4,30.0,255,
,4,30.0,256,
,4,30.0,257,
,4,30.0,258,
0.6105999946594238,4,,258,2.5562000274658203
,4,30.0,259,
,4,30.0,260,
,4,30.0,261,
,4,30.0,262,
,4,30.0,263,
,4,30.0,264,
,4,30.0,265,
,4,30.0,266,
,4,30.0,267,
,4,30.0,268,
,4,30.0,269,
,4,30.0,270,
,4,30.0,271,
0.6139999628067017,4,,271,2.535799980163574
,4,30.0,272,
,4,30.0,273,
,4,30.0,274,
,5,30.0,275,
,5,30.0,276,
,5,30.0,277,
,5,30.0,278,
,5,30.0,279,
,5,30.0,280,
,5,30.0,281,
,5,30.0,282,
,5,30.0,283,
,5,30.0,284,
,5,30.0,285,
,5,30.0,286,
,5,30.0,287,
0.6150000095367432,5,,287,2.5371999740600586
,5,30.0,288,
,5,30.0,289,
,5,30.0,290,
,5,30.0,291,
,5,30.0,292,
,5,30.0,293,
,5,30.0,294,
,5,30.0,295,
,5,30.0,296,
,5,30.0,297,
,5,30.0,298,
,5,30.0,299,
,5,30.0,300,
0.6182000041007996,5,,300,2.5236001014709473
,5,30.0,301,
,5,30.0,302,
,5,30.0,303,
,5,30.0,304,
,5,30.0,305,
,5,30.0,306,
,5,30.0,307,
,5,30.0,308,
,5,30.0,309,
,5,30.0,310,
,5,30.0,311,
,5,30.0,312,
,5,30.0,313,
0.623199999332428,5,,313,2.512399911880493
,5,30.0,314,
,5,30.0,315,
,5,30.0,316,
,5,30.0,317,
,5,30.0,318,
,5,30.0,319,
,5,30.0,320,
,5,30.0,321,
,5,30.0,322,
,5,30.0,323,
,5,30.0,324,
,5,30.0,325,
,5,30.0,326,
0.6259999871253967,5,,326,2.499799966812134
,5,30.0,327,
,5,30.0,328,
,5,30.0,329,
,6,30.0,330,
,6,30.0,331,
,6,30.0,332,
,6,30.0,333,
,6,30.0,334,
,6,30.0,335,
,6,30.0,336,
,6,30.0,337,
,6,30.0,338,
,6,30.0,339,
,6,30.0,340,
,6,30.0,341,
,6,30.0,342,
0.6266000270843506,6,,342,2.4792001247406006
,6,30.0,343,
,6,30.0,344,
,6,30.0,345,
,6,30.0,346,
,6,30.0,347,
,6,30.0,348,
,6,30.0,349,
,6,30.0,350,
,6,30.0,351,
,6,30.0,352,
,6,30.0,353,
,6,30.0,354,
,6,30.0,355,
0.6288000345230103,6,,355,2.4700002670288086
,6,30.0,356,
,6,30.0,357,
,6,30.0,358,
,6,30.0,359,
,6,30.0,360,
,6,30.0,361,
,6,30.0,362,
,6,30.0,363,
,6,30.0,364,
,6,30.0,365,
,6,30.0,366,
,6,30.0,367,
,6,30.0,368,
0.6296000480651855,6,,368,2.4569997787475586
,6,30.0,369,
,6,30.0,370,
,6,30.0,371,
,6,30.0,372,
,6,30.0,373,
,6,30.0,374,
,6,30.0,375,
,6,30.0,376,
,6,30.0,377,
,6,30.0,378,
,6,30.0,379,
,6,30.0,380,
,6,30.0,381,
0.6279999613761902,6,,381,2.4588000774383545
,6,30.0,382,
,6,30.0,383,
,6,30.0,384,
,7,30.0,385,
,7,30.0,386,
,7,30.0,387,
,7,30.0,388,
,7,30.0,389,
,7,30.0,390,
,7,30.0,391,
,7,30.0,392,
,7,30.0,393,
,7,30.0,394,
,7,30.0,395,
,7,30.0,396,
,7,30.0,397,
0.6291999816894531,7,,397,2.4576001167297363
,7,30.0,398,
,7,30.0,399,
,7,30.0,400,
,7,30.0,401,
,7,30.0,402,
,7,30.0,403,
,7,30.0,404,
,7,30.0,405,
,7,30.0,406,
,7,30.0,407,
,7,30.0,408,
,7,30.0,409,
,7,30.0,410,
0.6291999816894531,7,,410,2.443199872970581
,7,30.0,411,
,7,30.0,412,
,7,30.0,413,
,7,30.0,414,
,7,30.0,415,
,7,30.0,416,
,7,30.0,417,
,7,30.0,418,
,7,30.0,419,
,7,30.0,420,
,7,30.0,421,
,7,30.0,422,
,7,30.0,423,
0.6294000148773193,7,,423,2.4304001331329346
,7,30.0,424,
,7,30.0,425,
,7,30.0,426,
,7,30.0,427,
,7,30.0,428,
,7,30.0,429,
,7,30.0,430,
,7,30.0,431,
,7,30.0,432,
,7,30.0,433,
,7,30.0,434,
,7,30.0,435,
,7,30.0,436,
0.6291999816894531,7,,436,2.4174001216888428
,7,30.0,437,
,7,30.0,438,
,7,30.0,439,
,8,30.0,440,
,8,30.0,441,
,8,30.0,442,
,8,30.0,443,
,8,30.0,444,
,8,30.0,445,
,8,30.0,446,
,8,30.0,447,
,8,30.0,448,
,8,30.0,449,
,8,30.0,450,
,8,30.0,451,
,8,30.0,452,
0.6288000345230103,8,,452,2.4068000316619873
,8,30.0,453,
,8,30.0,454,
,8,30.0,455,
,8,30.0,456,
,8,30.0,457,
,8,30.0,458,
,8,30.0,459,
,8,30.0,460,
,8,30.0,461,
,8,30.0,462,
,8,30.0,463,
,8,30.0,464,
,8,30.0,465,
0.6284000277519226,8,,465,2.3847999572753906
,8,30.0,466,
,8,30.0,467,
,8,30.0,468,
,8,30.0,469,
,8,30.0,470,
,8,30.0,471,
,8,30.0,472,
,8,30.0,473,
,8,30.0,474,
,8,30.0,475,
,8,30.0,476,
,8,30.0,477,
,8,30.0,478,
0.6296000480651855,8,,478,2.378200054168701
,8,30.0,479,
,8,30.0,480,
,8,30.0,481,
,8,30.0,482,
,8,30.0,483,
,8,30.0,484,
,8,30.0,485,
,8,30.0,486,
,8,30.0,487,
,8,30.0,488,
,8,30.0,489,
,8,30.0,490,
,8,30.0,491,
0.6314000487327576,8,,491,2.3757998943328857
,8,30.0,492,
,8,30.0,493,
,8,30.0,494,
,9,30.0,495,
,9,30.0,496,
,9,30.0,497,
,9,30.0,498,
,9,30.0,499,
,9,30.0,500,
,9,30.0,501,
,9,30.0,502,
,9,30.0,503,
,9,30.0,504,
,9,30.0,505,
,9,30.0,506,
,9,30.0,507,
0.6317999958992004,9,,507,2.383399724960327
,9,30.0,508,
,9,30.0,509,
,9,30.0,510,
,9,30.0,511,
,9,30.0,512,
,9,30.0,513,
,9,30.0,514,
,9,30.0,515,
,9,30.0,516,
,9,30.0,517,
,9,30.0,518,
,9,30.0,519,
,9,30.0,520,
0.6317999362945557,9,,520,2.377000093460083
,9,30.0,521,
,9,30.0,522,
,9,30.0,523,
,9,30.0,524,
,9,30.0,525,
,9,30.0,526,
,9,30.0,527,
,9,30.0,528,
,9,30.0,529,
,9,30.0,530,
,9,30.0,531,
,9,30.0,532,
,9,30.0,533,
0.6322000026702881,9,,533,2.364799737930298
,9,30.0,534,
,9,30.0,535,
,9,30.0,536,
,9,30.0,537,
,9,30.0,538,
,9,30.0,539,
,9,30.0,540,
,9,30.0,541,
,9,30.0,542,
,9,30.0,543,
,9,30.0,544,
,9,30.0,545,
,9,30.0,546,
0.6319999694824219,9,,546,2.361999988555908
,9,30.0,547,
,9,30.0,548,
,9,30.0,549,
,10,30.0,550,
,10,30.0,551,
,10,30.0,552,
,10,30.0,553,
,10,30.0,554,
,10,30.0,555,
,10,30.0,556,
,10,30.0,557,
,10,30.0,558,
,10,30.0,559,
,10,30.0,560,
,10,30.0,561,
,10,30.0,562,
0.6308000087738037,10,,562,2.3522000312805176
,10,30.0,563,
,10,30.0,564,
,10,30.0,565,
,10,30.0,566,
,10,30.0,567,
,10,30.0,568,
,10,30.0,569,
,10,30.0,570,
,10,30.0,571,
,10,30.0,572,
,10,30.0,573,
,10,30.0,574,
,10,30.0,575,
0.6326000690460205,10,,575,2.348400115966797
,10,30.0,576,
,10,30.0,577,
,10,30.0,578,
,10,30.0,579,
,10,30.0,580,
,10,30.0,581,
,10,30.0,582,
,10,30.0,583,
,10,30.0,584,
,10,30.0,585,
,10,30.0,586,
,10,30.0,587,
,10,30.0,588,
0.6315999627113342,10,,588,2.3408002853393555
,10,30.0,589,
,10,30.0,590,
,10,30.0,591,
,10,30.0,592,
,10,30.0,593,
,10,30.0,594,
,10,30.0,595,
,10,30.0,596,
,10,30.0,597,
,10,30.0,598,
,10,30.0,599,
,10,30.0,600,
,10,30.0,601,
0.6324000358581543,10,,601,2.335400104522705
,10,30.0,602,
,10,30.0,603,
,10,30.0,604,
,11,30.0,605,
,11,30.0,606,
,11,30.0,607,
,11,30.0,608,
,11,30.0,609,
,11,30.0,610,
,11,30.0,611,
,11,30.0,612,
,11,30.0,613,
,11,30.0,614,
,11,30.0,615,
,11,30.0,616,
,11,30.0,617,
0.6317999958992004,11,,617,2.328199863433838
,11,30.0,618,
,11,30.0,619,
,11,30.0,620,
,11,30.0,621,
,11,30.0,622,
,11,30.0,623,
,11,30.0,624,
,11,30.0,625,
,11,30.0,626,
,11,30.0,627,
,11,30.0,628,
,11,30.0,629,
,11,30.0,630,
0.6322000026702881,11,,630,2.328400135040283
,11,30.0,631,
,11,30.0,632,
,11,30.0,633,
,11,30.0,634,
,11,30.0,635,
,11,30.0,636,
,11,30.0,637,
,11,30.0,638,
,11,30.0,639,
,11,30.0,640,
,11,30.0,641,
,11,30.0,642,
,11,30.0,643,
0.632599949836731,11,,643,2.3194000720977783
,11,30.0,644,
,11,30.0,645,
,11,30.0,646,
,11,30.0,647,
,11,30.0,648,
,11,30.0,649,
,11,30.0,650,
,11,30.0,651,
,11,30.0,652,
,11,30.0,653,
,11,30.0,654,
,11,30.0,655,
,11,30.0,656,
0.6314000487327576,11,,656,2.3215999603271484
,11,30.0,657,
,11,30.0,658,
,11,30.0,659,
,12,30.0,660,
,12,30.0,661,
,12,30.0,662,
,12,30.0,663,
,12,30.0,664,
,12,30.0,665,
,12,30.0,666,
,12,30.0,667,
,12,30.0,668,
,12,30.0,669,
,12,30.0,670,
,12,30.0,671,
,12,30.0,672,
0.6305999755859375,12,,672,2.3254001140594482
,12,30.0,673,
,12,30.0,674,
,12,30.0,675,
,12,30.0,676,
,12,30.0,677,
,12,30.0,678,
,12,30.0,679,
,12,30.0,680,
,12,30.0,681,
,12,30.0,682,
,12,30.0,683,
,12,30.0,684,
,12,30.0,685,
0.6308000087738037,12,,685,2.3176002502441406
,12,30.0,686,
,12,30.0,687,
,12,30.0,688,
,12,30.0,689,
,12,30.0,690,
,12,30.0,691,
,12,30.0,692,
,12,30.0,693,
,12,30.0,694,
,12,30.0,695,
,12,30.0,696,
,12,30.0,697,
,12,30.0,698,
0.6304000020027161,12,,698,2.308799982070923
,12,30.0,699,
,12,30.0,700,
,12,30.0,701,
,12,30.0,702,
,12,30.0,703,
,12,30.0,704,
,12,30.0,705,
,12,30.0,706,
,12,30.0,707,
,12,30.0,708,
,12,30.0,709,
,12,30.0,710,
,12,30.0,711,
0.6317999958992004,12,,711,2.3114001750946045
,12,30.0,712,
,12,30.0,713,
,12,30.0,714,
,13,30.0,715,
,13,30.0,716,
,13,30.0,717,
,13,30.0,718,
,13,30.0,719,
,13,30.0,720,
,13,30.0,721,
,13,30.0,722,
,13,30.0,723,
,13,30.0,724,
,13,30.0,725,
,13,30.0,726,
,13,30.0,727,
0.6314000487327576,13,,727,2.2960000038146973
,13,30.0,728,
,13,30.0,729,
,13,30.0,730,
,13,30.0,731,
,13,30.0,732,
,13,30.0,733,
,13,30.0,734,
,13,30.0,735,
,13,30.0,736,
,13,30.0,737,
,13,30.0,738,
,13,30.0,739,
,13,30.0,740,
0.6297999620437622,13,,740,2.2973999977111816
,13,30.0,741,
,13,30.0,742,
,13,30.0,743,
,13,30.0,744,
,13,30.0,745,
,13,30.0,746,
,13,30.0,747,
,13,30.0,748,
,13,30.0,749,
,13,30.0,750,
,13,30.0,751,
,13,30.0,752,
,13,30.0,753,
0.6281999945640564,13,,753,2.2990000247955322
,13,30.0,754,
,13,30.0,755,
,13,30.0,756,
,13,30.0,757,
,13,30.0,758,
,13,30.0,759,
,13,30.0,760,
,13,30.0,761,
,13,30.0,762,
,13,30.0,763,
,13,30.0,764,
,13,30.0,765,
,13,30.0,766,
0.6291999816894531,13,,766,2.2960000038146973
,13,30.0,767,
,13,30.0,768,
,13,30.0,769,
,14,30.0,770,
,14,30.0,771,
,14,30.0,772,
,14,30.0,773,
,14,30.0,774,
,14,30.0,775,
,14,30.0,776,
,14,30.0,777,
,14,30.0,778,
,14,30.0,779,
,14,30.0,780,
,14,30.0,781,
,14,30.0,782,
0.6288000345230103,14,,782,2.2893998622894287
,14,30.0,783,
,14,30.0,784,
,14,30.0,785,
,14,30.0,786,
,14,30.0,787,
,14,30.0,788,
,14,30.0,789,
,14,30.0,790,
,14,30.0,791,
,14,30.0,792,
,14,30.0,793,
,14,30.0,794,
,14,30.0,795,
0.628000020980835,14,,795,2.2924001216888428
,14,30.0,796,
,14,30.0,797,
,14,30.0,798,
,14,30.0,799,
,14,30.0,800,
,14,30.0,801,
,14,30.0,802,
,14,30.0,803,
,14,30.0,804,
,14,30.0,805,
,14,30.0,806,
,14,30.0,807,
,14,30.0,808,
0.6278000473976135,14,,808,2.282400131225586
,14,30.0,809,
,14,30.0,810,
,14,30.0,811,
,14,30.0,812,
,14,30.0,813,
,14,30.0,814,
,14,30.0,815,
,14,30.0,816,
,14,30.0,817,
,14,30.0,818,
,14,30.0,819,
,14,30.0,820,
,14,30.0,821,
0.6277999877929688,14,,821,2.279599905014038
,14,30.0,822,
,14,30.0,823,
,14,30.0,824,
,15,30.0,825,
,15,30.0,826,
,15,30.0,827,
,15,30.0,828,
,15,30.0,829,
,15,30.0,830,
,15,30.0,831,
,15,30.0,832,
,15,30.0,833,
,15,30.0,834,
,15,30.0,835,
,15,30.0,836,
,15,30.0,837,
0.6279999613761902,15,,837,2.274600028991699
,15,30.0,838,
,15,30.0,839,
,15,30.0,840,
,15,30.0,841,
,15,30.0,842,
,15,30.0,843,
,15,30.0,844,
,15,30.0,845,
,15,30.0,846,
,15,30.0,847,
,15,30.0,848,
,15,30.0,849,
,15,30.0,850,
0.6281999945640564,15,,850,2.2730000019073486
,15,30.0,851,
,15,30.0,852,
,15,30.0,853,
,15,30.0,854,
,15,30.0,855,
,15,30.0,856,
,15,30.0,857,
,15,30.0,858,
,15,30.0,859,
,15,30.0,860,
,15,30.0,861,
,15,30.0,862,
,15,30.0,863,
0.628600001335144,15,,863,2.2655999660491943
,15,30.0,864,
,15,30.0,865,
,15,30.0,866,
,15,30.0,867,
,15,30.0,868,
,15,30.0,869,
,15,30.0,870,
,15,30.0,871,
,15,30.0,872,
,15,30.0,873,
,15,30.0,874,
,15,30.0,875,
,15,30.0,876,
0.6288000345230103,15,,876,2.2760000228881836
,15,30.0,877,
,15,30.0,878,
,15,30.0,879,
,16,30.0,880,
,16,30.0,881,
,16,30.0,882,
,16,30.0,883,
,16,30.0,884,
,16,30.0,885,
,16,30.0,886,
,16,30.0,887,
,16,30.0,888,
,16,30.0,889,
,16,30.0,890,
,16,30.0,891,
,16,30.0,892,
0.6293999552726746,16,,892,2.269599676132202
,16,30.0,893,
,16,30.0,894,
,16,30.0,895,
,16,30.0,896,
,16,30.0,897,
,16,30.0,898,
,16,30.0,899,
,16,30.0,900,
,16,30.0,901,
,16,30.0,902,
,16,30.0,903,
,16,30.0,904,
,16,30.0,905,
0.6308000087738037,16,,905,2.272599935531616
,16,30.0,906,
,16,30.0,907,
,16,30.0,908,
,16,30.0,909,
,16,30.0,910,
,16,30.0,911,
,16,30.0,912,
,16,30.0,913,
,16,30.0,914,
,16,30.0,915,
,16,30.0,916,
,16,30.0,917,
,16,30.0,918,
0.6299999356269836,16,,918,2.2689998149871826
,16,30.0,919,
,16,30.0,920,
,16,30.0,921,
,16,30.0,922,
,16,30.0,923,
,16,30.0,924,
,16,30.0,925,
,16,30.0,926,
,16,30.0,927,
,16,30.0,928,
,16,30.0,929,
,16,30.0,930,
,16,30.0,931,
0.6314000487327576,16,,931,2.259000062942505
,16,30.0,932,
,16,30.0,933,
,16,30.0,934,
,17,30.0,935,
,17,30.0,936,
,17,30.0,937,
,17,30.0,938,
,17,30.0,939,
,17,30.0,940,
,17,30.0,941,
,17,30.0,942,
,17,30.0,943,
,17,30.0,944,
,17,30.0,945,
,17,30.0,946,
,17,30.0,947,
0.6312000155448914,17,,947,2.2435998916625977
,17,30.0,948,
,17,30.0,949,
,17,30.0,950,
,17,30.0,951,
,17,30.0,952,
,17,30.0,953,
,17,30.0,954,
,17,30.0,955,
,17,30.0,956,
,17,30.0,957,
,17,30.0,958,
,17,30.0,959,
,17,30.0,960,
0.6317999958992004,17,,960,2.257200002670288
,17,30.0,961,
,17,30.0,962,
,17,30.0,963,
,17,30.0,964,
,17,30.0,965,
,17,30.0,966,
,17,30.0,967,
,17,30.0,968,
,17,30.0,969,
,17,30.0,970,
,17,30.0,971,
,17,30.0,972,
,17,30.0,973,
0.6315999627113342,17,,973,2.25600004196167
,17,30.0,974,
,17,30.0,975,
,17,30.0,976,
,17,30.0,977,
,17,30.0,978,
,17,30.0,979,
,17,30.0,980,
,17,30.0,981,
,17,30.0,982,
,17,30.0,983,
,17,30.0,984,
,17,30.0,985,
,17,30.0,986,
0.6326000094413757,17,,986,2.258199691772461
,17,30.0,987,
,17,30.0,988,
,17,30.0,989,
,18,30.0,990,
,18,30.0,991,
,18,30.0,992,
,18,30.0,993,
,18,30.0,994,
,18,30.0,995,
,18,30.0,996,
,18,30.0,997,
,18,30.0,998,
,18,30.0,999,
,18,30.0,1000,
,18,30.0,1001,
,18,30.0,1002,
0.6337999701499939,18,,1002,2.254999876022339
,18,30.0,1003,
,18,30.0,1004,
,18,30.0,1005,
,18,30.0,1006,
,18,30.0,1007,
,18,30.0,1008,
,18,30.0,1009,
,18,30.0,1010,
,18,30.0,1011,
,18,30.0,1012,
,18,30.0,1013,
,18,30.0,1014,
,18,30.0,1015,
0.6341999769210815,18,,1015,2.252200126647949
,18,30.0,1016,
,18,30.0,1017,
,18,30.0,1018,
,18,30.0,1019,
,18,30.0,1020,
,18,30.0,1021,
,18,30.0,1022,
,18,30.0,1023,
,18,30.0,1024,
,18,30.0,1025,
,18,30.0,1026,
,18,30.0,1027,
,18,30.0,1028,
0.6342000365257263,18,,1028,2.2555999755859375
,18,30.0,1029,
,18,30.0,1030,
,18,30.0,1031,
,18,30.0,1032,
,18,30.0,1033,
,18,30.0,1034,
,18,30.0,1035,
,18,30.0,1036,
,18,30.0,1037,
,18,30.0,1038,
,18,30.0,1039,
,18,30.0,1040,
,18,30.0,1041,
0.6329999566078186,18,,1041,2.256999969482422
,18,30.0,1042,
,18,30.0,1043,
,18,30.0,1044,
,19,30.0,1045,
,19,30.0,1046,
,19,30.0,1047,
,19,30.0,1048,
,19,30.0,1049,
,19,30.0,1050,
,19,30.0,1051,
,19,30.0,1052,
,19,30.0,1053,
,19,30.0,1054,
,19,30.0,1055,
,19,30.0,1056,
,19,30.0,1057,
0.6337999701499939,19,,1057,2.2577998638153076
,19,30.0,1058,
,19,30.0,1059,
,19,30.0,1060,
,19,30.0,1061,
,19,30.0,1062,
,19,30.0,1063,
,19,30.0,1064,
,19,30.0,1065,
,19,30.0,1066,
,19,30.0,1067,
,19,30.0,1068,
,19,30.0,1069,
,19,30.0,1070,
0.6340000033378601,19,,1070,2.2625999450683594
,19,30.0,1071,
,19,30.0,1072,
,19,30.0,1073,
,19,30.0,1074,
,19,30.0,1075,
,19,30.0,1076,
,19,30.0,1077,
,19,30.0,1078,
,19,30.0,1079,
,19,30.0,1080,
,19,30.0,1081,
,19,30.0,1082,
,19,30.0,1083,
0.6340000033378601,19,,1083,2.2606000900268555
,19,30.0,1084,
,19,30.0,1085,
,19,30.0,1086,
,19,30.0,1087,
,19,30.0,1088,
,19,30.0,1089,
,19,30.0,1090,
,19,30.0,1091,
,19,30.0,1092,
,19,30.0,1093,
,19,30.0,1094,
,19,30.0,1095,
,19,30.0,1096,
0.6345999836921692,19,,1096,2.2405998706817627
,19,30.0,1097,
,19,30.0,1098,
,19,30.0,1099,
,20,30.0,1100,
,20,30.0,1101,
,20,30.0,1102,
,20,30.0,1103,
,20,30.0,1104,
,20,30.0,1105,
,20,30.0,1106,
,20,30.0,1107,
,20,30.0,1108,
,20,30.0,1109,
,20,30.0,1110,
,20,30.0,1111,
,20,30.0,1112,
0.6357999444007874,20,,1112,2.256200075149536
,20,30.0,1113,
,20,30.0,1114,
,20,30.0,1115,
,20,30.0,1116,
,20,30.0,1117,
,20,30.0,1118,
,20,30.0,1119,
,20,30.0,1120,
,20,30.0,1121,
,20,30.0,1122,
,20,30.0,1123,
,20,30.0,1124,
,20,30.0,1125,
0.6362000703811646,20,,1125,2.243799924850464
,20,30.0,1126,
,20,30.0,1127,
,20,30.0,1128,
,20,30.0,1129,
,20,30.0,1130,
,20,30.0,1131,
,20,30.0,1132,
,20,30.0,1133,
,20,30.0,1134,
,20,30.0,1135,
,20,30.0,1136,
,20,30.0,1137,
,20,30.0,1138,
0.636199951171875,20,,1138,2.2486000061035156
,20,30.0,1139,
,20,30.0,1140,
,20,30.0,1141,
,20,30.0,1142,
,20,30.0,1143,
,20,30.0,1144,
,20,30.0,1145,
,20,30.0,1146,
,20,30.0,1147,
,20,30.0,1148,
,20,30.0,1149,
,20,30.0,1150,
,20,30.0,1151,
0.6366000175476074,20,,1151,2.242999792098999
,20,30.0,1152,
,20,30.0,1153,
,20,30.0,1154,
,21,30.0,1155,
,21,30.0,1156,
,21,30.0,1157,
,21,30.0,1158,
,21,30.0,1159,
,21,30.0,1160,
,21,30.0,1161,
,21,30.0,1162,
,21,30.0,1163,
,21,30.0,1164,
,21,30.0,1165,
,21,30.0,1166,
,21,30.0,1167,
0.6377999782562256,21,,1167,2.235599994659424
,21,30.0,1168,
,21,30.0,1169,
,21,30.0,1170,
,21,30.0,1171,
,21,30.0,1172,
,21,30.0,1173,
,21,30.0,1174,
,21,30.0,1175,
,21,30.0,1176,
,21,30.0,1177,
,21,30.0,1178,
,21,30.0,1179,
,21,30.0,1180,
0.6373999714851379,21,,1180,2.236799955368042
,21,30.0,1181,
